timestamp,movement,state
278,16.793723958333334,active
279,27.964440104166666,active
280,20.265638020833332,active
281,19.621796875,active
282,30.698333333333334,active
283,24.224921875,active
284,21.32537760416667,active
285,25.149166666666666,active
286,13.706393229166666,active
287,20.996158854166666,active
288,19.165286458333334,active
289,32.67419270833334,active
290,24.383776041666668,active
291,26.432317708333333,active
292,28.5062890625,active
293,12.9754296875,active
294,28.683971354166665,active
295,18.052994791666666,active
296,25.31203125,active
297,29.91875,active
298,30.618671875,active
299,24.270013020833332,active
300,29.810677083333335,active
301,25.2828515625,active
302,19.545143229166666,active
303,25.766380208333334,active
304,34.50381510416667,active
305,37.26846354166667,active
306,23.078033854166666,active
