timestamp,movement,heart_rate,state,hr_change,hr_rolling_mean,movement_rolling_mean
82,3.1783854166666665,88.6,rest,-0.20000000000000284,89.41999999999999,2.7406171875000003
83,2.6381380208333334,88.4,rest,-0.19999999999998863,89.27333333333333,2.7124557291666664
84,2.8656510416666667,88.2,rest,-0.20000000000000284,89.1,2.8310091145833334
85,2.4527994791666665,88.0,rest,-0.20000000000000284,88.9,2.7498216145833334
86,3.596067708333333,87.8,rest,-0.20000000000000284,88.7,2.7968138020833333
87,3.1763671875,87.6,rest,-0.20000000000000284,88.5,2.8223020833333328
88,2.882838541666666,87.4,rest,-0.19999999999998863,88.3,2.87904296875
89,1.9746354166666664,87.2,rest,-0.20000000000000284,88.1,2.779697916666666
90,3.3291536458333333,87.0,rest,-0.20000000000000284,87.9,2.7968815104166667
91,3.157903645833333,86.93333333333334,rest,-0.06666666666666288,87.71333333333334,2.9251940104166665
92,3.021276041666667,86.86666666666666,rest,-0.06666666666667709,87.53999999999999,2.9094830729166663
93,1.5691276041666666,86.8,rest,-0.06666666666666288,87.38000000000001,2.80258203125
94,3.436184895833333,86.73333333333333,rest,-0.06666666666666288,87.23333333333333,2.859635416666667
95,2.101692708333333,86.66666666666667,rest,-0.06666666666666288,87.1,2.824524739583333
96,3.2857682291666666,86.6,rest,-0.06666666666667709,86.98,2.7934947916666664
97,2.1197005208333333,86.53333333333333,rest,-0.06666666666666288,86.87333333333333,2.6878281250000002
98,2.918229166666667,86.46666666666667,rest,-0.06666666666666288,86.78,2.6913671875
99,3.320546875,86.4,rest,-0.06666666666666288,86.7,2.8259583333333333
100,3.395833333333333,86.33333333333333,rest,-0.06666666666667709,86.63333333333334,2.8326263020833333
101,2.838684895833333,86.26666666666667,rest,-0.06666666666666288,86.56666666666668,2.8007044270833332
102,2.1363671875,86.2,rest,-0.06666666666666288,86.5,2.7122135416666664
103,3.5433854166666667,86.13333333333334,rest,-0.06666666666666288,86.43333333333332,2.9096393229166666
104,3.1699739583333333,86.06666666666666,rest,-0.06666666666667709,86.36666666666666,2.883018229166667
105,3.459765625,86.0,rest,-0.06666666666666288,86.3,3.0188255208333334
106,3.112161458333333,86.53333333333333,rest,0.5333333333333314,86.29333333333332,3.00146484375
107,4.090924479166667,87.06666666666666,rest,0.5333333333333314,86.34666666666666,3.1985872395833335
108,3.2803645833333333,87.6,rest,0.5333333333333314,86.46,3.23480078125
109,3.692942708333333,88.13333333333334,rest,0.5333333333333456,86.63333333333334,3.272040364583333
110,3.320859375,88.66666666666667,rest,0.5333333333333314,86.86666666666666,3.26454296875
111,3.0240885416666665,89.2,rest,0.5333333333333314,87.16,3.283083333333333
112,2.7754557291666666,89.73333333333333,rest,0.5333333333333314,87.51333333333335,3.3469921874999997
113,3.242721354166666,90.26666666666667,rest,0.5333333333333314,87.92666666666666,3.31692578125
114,3.31078125,90.8,rest,0.5333333333333314,88.4,3.331006510416666
115,3.4762890625,91.33333333333333,rest,0.5333333333333314,88.93333333333334,3.3326588541666666
116,2.454921875,91.86666666666666,rest,0.5333333333333314,89.46666666666667,3.266934895833333
117,1.6847786458333334,92.4,rest,0.5333333333333456,90.0,3.0263203124999998
118,3.1880859375,92.93333333333334,rest,0.5333333333333314,90.53333333333333,3.0170924479166663
119,3.0675651041666665,93.46666666666667,rest,0.5333333333333314,91.06666666666666,2.9545546874999995
120,2.318489583333333,94.0,rest,0.5333333333333314,91.6,2.8543177083333333
121,1.6876041666666666,93.8,rest,-0.20000000000000284,92.05999999999999,2.720669270833333
122,3.3558984375,93.6,rest,-0.20000000000000284,92.44666666666666,2.7787135416666664
123,3.233515625,93.4,rest,-0.19999999999998863,92.75999999999999,2.77779296875
124,2.980078125,93.2,rest,-0.20000000000000284,93.0,2.74472265625
125,1.5696484375,93.0,rest,-0.20000000000000284,93.16666666666666,2.55405859375
126,1.7996354166666666,92.8,rest,-0.20000000000000284,93.25999999999999,2.4885299479166667
127,3.4478385416666666,92.6,rest,-0.20000000000000284,93.28,2.6648359375000004
128,3.0883854166666667,92.4,rest,-0.19999999999998863,93.22666666666666,2.6548658854166662
129,3.1467578125,92.2,rest,-0.20000000000000284,93.1,2.66278515625
130,1.5432291666666669,92.0,rest,-0.20000000000000284,92.9,2.5852591145833332
131,2.9101432291666667,91.8,rest,-0.20000000000000284,92.7,2.7075130208333333
132,2.8825390625,91.6,rest,-0.20000000000000284,92.5,2.660177083333333
133,3.11609375,91.4,rest,-0.19999999999998863,92.3,2.6484348958333337
134,1.8850390625,91.2,rest,-0.20000000000000284,92.1,2.538930989583333
135,2.080703125,91.0,rest,-0.20000000000000284,91.9,2.590036458333333
136,3.1829296875,90.73333333333333,rest,-0.2666666666666657,91.69333333333334,2.728365885416667
137,3.2319921875,90.46666666666667,rest,-0.2666666666666657,91.48,2.7067812499999997
138,1.8474739583333333,90.2,rest,-0.2666666666666657,91.26,2.582690104166667
139,2.7367317708333334,89.93333333333334,rest,-0.2666666666666657,91.03333333333333,2.5416874999999997
140,2.5594140625,89.66666666666667,rest,-0.2666666666666657,90.8,2.6433059895833333
141,3.0194140625,89.4,rest,-0.2666666666666657,90.56,2.654233072916667
142,2.000598958333333,89.13333333333334,rest,-0.2666666666666657,90.31333333333335,2.5660390625
143,1.4762369791666667,88.86666666666666,rest,-0.26666666666667993,90.06,2.4020533854166666
144,2.5692838541666667,88.6,rest,-0.2666666666666657,89.8,2.470477864583333
145,2.553580729166667,88.33333333333333,rest,-0.2666666666666657,89.53333333333333,2.517765625
146,1.6326171875,88.06666666666666,rest,-0.2666666666666657,89.26666666666667,2.362734375
147,2.0665494791666665,87.8,rest,-0.2666666666666657,89.0,2.2461901041666668
148,4.248541666666667,87.53333333333333,rest,-0.2666666666666657,88.73333333333333,2.486296875
149,4.171588541666667,87.26666666666667,rest,-0.2666666666666657,88.46666666666667,2.6297825520833333
150,4.598072916666666,87.0,rest,-0.2666666666666657,88.2,2.8336484375
151,3.416484375,86.86666666666666,rest,-0.13333333333333997,87.94666666666667,2.87335546875
152,2.950963541666667,86.73333333333333,rest,-0.13333333333332575,87.70666666666666,2.9683919270833337
153,1.7972786458333334,86.6,rest,-0.13333333333333997,87.47999999999999,3.0004960937500003
154,3.2003515625,86.46666666666667,rest,-0.13333333333332575,87.26666666666667,3.0636028645833333
155,2.2189322916666665,86.33333333333333,rest,-0.13333333333333997,87.06666666666666,3.0301380208333333
156,3.2394010416666665,86.2,rest,-0.13333333333332575,86.88,3.1908164062499997
157,1.632734375,86.06666666666666,rest,-0.13333333333333997,86.70666666666666,3.1474348958333334
158,3.431979166666667,85.93333333333334,rest,-0.13333333333332575,86.54666666666667,3.0657786458333334
159,3.1439453125,85.8,rest,-0.13333333333333997,86.4,2.9630143229166666
160,2.5773307291666665,85.66666666666667,rest,-0.13333333333332575,86.26666666666667,2.7609401041666666
161,2.734674479166667,85.53333333333333,rest,-0.13333333333333997,86.13333333333333,2.692759114583333
162,2.947291666666666,85.4,rest,-0.13333333333332575,86.0,2.6923919270833334
163,3.177760416666666,85.26666666666667,rest,-0.13333333333333997,85.86666666666667,2.8304401041666667
164,1.5272526041666667,85.13333333333334,rest,-0.13333333333332575,85.73333333333333,2.663130208333333
165,3.2626302083333334,85.0,rest,-0.13333333333333997,85.6,2.7674999999999996
166,2.9631380208333336,85.13333333333334,rest,0.13333333333333997,85.49333333333333,2.739873697916667
167,2.5510286458333336,85.26666666666667,rest,0.13333333333332575,85.41333333333333,2.8317031249999998
168,3.0200260416666667,85.4,rest,0.13333333333333997,85.36000000000001,2.7905078125000005
169,2.8452994791666666,85.53333333333333,rest,0.13333333333332575,85.33333333333334,2.760643229166667
170,1.7429036458333331,85.66666666666667,rest,0.13333333333333997,85.33333333333334,2.6772005208333334
171,2.891484375,85.8,rest,0.13333333333332575,85.35999999999999,2.6928815104166666
172,2.917200520833333,85.93333333333334,rest,0.13333333333333997,85.41333333333333,2.689872395833333
173,2.1299348958333333,86.06666666666666,rest,0.13333333333332575,85.49333333333334,2.58508984375
174,3.419791666666667,86.2,rest,0.13333333333333997,85.6,2.7743437500000003
175,3.6901041666666665,86.33333333333333,rest,0.13333333333332575,85.73333333333333,2.8170911458333334
176,2.804557291666667,86.46666666666667,rest,0.13333333333333997,85.86666666666667,2.801233072916667
177,3.173177083333333,86.6,rest,0.13333333333332575,86.0,2.8634479166666664
178,2.9854166666666666,86.73333333333333,rest,0.13333333333333997,86.13333333333333,2.859986979166666
179,2.416848958333333,86.86666666666666,rest,0.13333333333332575,86.26666666666667,2.817141927083333
180,3.28484375,87.0,rest,0.13333333333333997,86.4,2.9713359375
181,2.9412890625,86.86666666666666,rest,-0.13333333333333997,86.50666666666667,2.97631640625
182,2.7905598958333333,86.73333333333333,rest,-0.13333333333332575,86.58666666666667,2.9636523437499998
183,2.9855989583333336,86.6,rest,-0.13333333333333997,86.63999999999999,3.04921875
184,1.8199869791666667,86.46666666666667,rest,-0.13333333333332575,86.66666666666666,2.88923828125
185,2.845481770833333,86.33333333333333,rest,-0.13333333333333997,86.66666666666666,2.804776041666667
186,2.9491536458333334,86.2,rest,-0.13333333333332575,86.64000000000001,2.8192356770833333
187,1.686953125,86.06666666666666,rest,-0.13333333333333997,86.58666666666667,2.67061328125
188,2.789830729166667,85.93333333333334,rest,-0.13333333333332575,86.50666666666666,2.6510546875000003
189,2.7613151041666666,85.8,rest,-0.13333333333333997,86.4,2.685501302083334
190,2.059127604166666,85.66666666666667,rest,-0.13333333333332575,86.26666666666667,2.5629296875
191,2.840442708333333,85.53333333333333,rest,-0.13333333333333997,86.13333333333333,2.5528450520833332
192,3.0129296875,85.4,rest,-0.13333333333332575,86.0,2.57508203125
193,3.0722786458333333,85.26666666666667,rest,-0.13333333333333997,85.86666666666667,2.5837499999999998
194,1.5823567708333333,85.13333333333334,rest,-0.13333333333332575,85.73333333333333,2.5599869791666667
195,3.020859375,85.0,rest,-0.13333333333333997,85.6,2.577524739583333
196,3.012526041666667,84.93333333333334,rest,-0.06666666666666288,85.47333333333333,2.5838619791666666
197,1.99625,84.86666666666666,rest,-0.06666666666667709,85.35333333333332,2.614791666666666
198,2.77875,84.8,rest,-0.06666666666666288,85.24,2.61368359375
199,2.9510807291666667,84.73333333333333,rest,-0.06666666666666288,85.13333333333334,2.63266015625
200,3.012005208333333,84.66666666666667,rest,-0.06666666666666288,85.03333333333333,2.727947916666667
201,2.5557552083333333,84.6,rest,-0.06666666666667709,84.94,2.6994791666666664
202,2.912239583333333,84.53333333333333,rest,-0.06666666666666288,84.85333333333332,2.68941015625
203,2.9767578125,84.46666666666667,rest,-0.06666666666666288,84.77333333333334,2.679858072916667
204,2.6433072916666664,84.4,rest,-0.06666666666666288,84.7,2.785953125
205,3.161979166666667,84.33333333333333,rest,-0.06666666666667709,84.63333333333334,2.800065104166667
206,1.795234375,84.26666666666667,rest,-0.06666666666666288,84.56666666666668,2.6783359375
207,2.980130208333333,84.2,rest,-0.06666666666666288,84.5,2.7767239583333336
208,3.1147005208333334,84.13333333333334,rest,-0.06666666666666288,84.43333333333332,2.8103190104166664
209,2.3422135416666667,84.06666666666666,rest,-0.06666666666667709,84.36666666666666,2.7494322916666665
210,3.2252604166666665,84.0,rest,-0.06666666666666288,84.3,2.7707578125000003
211,4.1957421875,84.06666666666666,rest,0.06666666666666288,84.24666666666667,2.9347565104166664
212,2.323828125,84.13333333333334,rest,0.06666666666667709,84.20666666666668,2.875915364583333
213,3.255638020833333,84.2,rest,0.06666666666666288,84.17999999999999,2.9038033854166665
214,3.1244921875,84.26666666666667,rest,0.06666666666666288,84.16666666666666,2.9519218749999996
215,2.5588671875,84.33333333333333,rest,0.06666666666666288,84.16666666666666,2.891610677083333
216,3.4101171875,84.4,rest,0.06666666666667709,84.17999999999999,3.0530989583333334
217,1.6246223958333332,84.46666666666667,rest,0.06666666666666288,84.20666666666668,2.9175481770833334
218,2.911302083333333,84.53333333333333,rest,0.06666666666666288,84.24666666666667,2.8972083333333334
219,1.5883984375,84.6,rest,0.06666666666666288,84.3,2.821826822916667
220,3.129270833333333,84.66666666666667,rest,0.06666666666667709,84.36666666666666,2.8122278645833334
221,2.3088411458333336,84.73333333333333,rest,0.06666666666666288,84.43333333333332,2.6235377604166663
222,3.110091145833333,84.8,rest,0.06666666666666288,84.5,2.7021640625
223,1.5648307291666668,84.86666666666666,rest,0.06666666666666288,84.56666666666668,2.5330833333333334
224,2.940169270833333,84.93333333333334,rest,0.06666666666667709,84.63333333333334,2.5146510416666663
225,2.5340885416666667,85.0,rest,0.06666666666666288,84.7,2.5121731770833335
226,2.7001432291666667,85.06666666666666,rest,0.06666666666666288,84.76666666666668,2.44117578125
227,2.123854166666667,85.13333333333334,rest,0.06666666666667709,84.83333333333334,2.491098958333333
228,2.646223958333333,85.2,rest,0.06666666666666288,84.9,2.464591145833333
229,2.8823828125,85.26666666666667,rest,0.06666666666666288,84.96666666666667,2.5939895833333333
230,1.5863151041666668,85.33333333333333,rest,0.06666666666666288,85.03333333333333,2.439694010416667
231,2.841458333333333,85.4,rest,0.06666666666667709,85.1,2.492955729166667
232,3.0412630208333336,85.46666666666667,rest,0.06666666666666288,85.16666666666666,2.486072916666667
233,1.545885416666667,85.53333333333333,rest,0.06666666666666288,85.23333333333332,2.4841783854166666
234,3.1278776041666667,85.6,rest,0.06666666666666288,85.3,2.5029492187500004
235,2.6686588541666665,85.66666666666667,rest,0.06666666666667709,85.36666666666666,2.51640625
236,2.8955989583333333,85.73333333333333,rest,0.06666666666666288,85.43333333333332,2.5359518229166667
237,1.525859375,85.8,rest,0.06666666666666288,85.5,2.47615234375
238,2.9880859375,85.86666666666666,rest,0.06666666666666288,85.56666666666668,2.510338541666667
239,2.8979036458333334,85.93333333333334,rest,0.06666666666667709,85.63333333333334,2.5118906250000004
240,1.888658854166667,86.0,rest,0.06666666666666288,85.7,2.542125
241,2.145078125,86.2,rest,0.20000000000000284,85.78,2.472486979166667
242,3.3362109375,86.4,rest,0.20000000000000284,85.87333333333333,2.501981770833333
243,3.3462760416666666,86.6,rest,0.19999999999998863,85.98,2.6820208333333335
244,2.3881510416666667,86.8,rest,0.20000000000000284,86.1,2.608048177083333
245,1.8415625,87.0,rest,0.20000000000000284,86.23333333333333,2.5253385416666667
246,2.9618489583333334,87.2,rest,0.20000000000000284,86.38000000000001,2.5319635416666664
247,2.902421875,87.4,rest,0.20000000000000284,86.53999999999999,2.6696197916666664
248,2.0325,87.6,rest,0.19999999999998863,86.71333333333334,2.5740611979166665
249,2.9347265625,87.8,rest,0.20000000000000284,86.9,2.577743489583333
250,2.822799479166666,88.0,rest,0.20000000000000284,87.1,2.6711575520833337
251,3.011041666666667,88.2,rest,0.20000000000000284,87.3,2.75775390625
252,2.544140625,88.4,rest,0.20000000000000284,87.5,2.678546875
253,1.7073828125,88.6,rest,0.19999999999998863,87.7,2.514657552083333
254,2.9022526041666667,88.8,rest,0.20000000000000284,87.9,2.566067708333333
255,2.911419270833333,89.0,rest,0.20000000000000284,88.1,2.6730533854166665
256,1.7212760416666666,89.13333333333334,rest,0.13333333333333997,88.29333333333332,2.5489960937499996
257,3.0567578125,89.26666666666667,rest,0.13333333333332575,88.47999999999999,2.5644296874999997
258,1.7943229166666668,89.4,rest,0.13333333333333997,88.66,2.540611979166667
259,2.976223958333333,89.53333333333333,rest,0.13333333333332575,88.83333333333334,2.5447617187500002
260,1.6387890625,89.66666666666667,rest,0.13333333333333997,89.0,2.4263606770833333
261,3.052994791666667,89.8,rest,0.13333333333332575,89.16,2.430555989583333
262,2.8565885416666665,89.93333333333334,rest,0.13333333333333997,89.31333333333333,2.46180078125
263,2.309348958333333,90.06666666666666,rest,0.13333333333332575,89.46,2.5219973958333335
264,1.709205729166667,90.2,rest,0.13333333333333997,89.6,2.4026927083333334
265,3.378645833333333,90.33333333333333,rest,0.13333333333332575,89.73333333333333,2.4494153645833334
266,2.936796875,90.46666666666667,rest,0.13333333333333997,89.86666666666667,2.5709674479166664
267,3.2052734375,90.6,rest,0.13333333333332575,90.0,2.5858190104166665
268,2.09046875,90.73333333333333,rest,0.13333333333333997,90.13333333333333,2.61543359375
269,2.6563932291666665,90.86666666666666,rest,0.13333333333332575,90.26666666666667,2.5834505208333334
270,3.534947916666667,91.0,rest,0.13333333333333997,90.4,2.77306640625
271,3.175143229166667,91.06666666666666,rest,0.06666666666666288,90.52666666666667,2.7852812499999997
272,3.1684114583333334,91.13333333333334,rest,0.06666666666667709,90.64666666666668,2.816463541666667
273,2.3475,91.2,rest,0.06666666666666288,90.76,2.820278645833333
274,2.2210546875,91.26666666666667,rest,0.06666666666666288,90.86666666666666,2.8714635416666665
275,2.982552083333333,91.33333333333333,rest,0.06666666666666288,90.96666666666667,2.831854166666667
276,2.9275390625,91.4,rest,0.06666666666667709,91.06,2.8309283854166667
277,2.2990625,91.46666666666667,rest,0.06666666666666288,91.14666666666668,2.7403072916666664
278,2.5189453125,91.53333333333333,rest,0.06666666666666288,91.22666666666666,2.7831549479166666
279,3.075963541666667,91.6,rest,0.06666666666666288,91.3,2.8251119791666666
280,3.108098958333333,91.66666666666667,rest,0.06666666666667709,91.36666666666666,2.7824270833333333
281,2.124153645833333,91.73333333333333,rest,0.06666666666666288,91.43333333333332,2.677328125
282,1.6029947916666667,91.8,rest,0.06666666666666288,91.5,2.5207864583333333
283,3.280169270833333,91.86666666666666,rest,0.06666666666666288,91.56666666666668,2.6140533854166668
284,4.165234375,91.93333333333334,rest,0.06666666666667709,91.63333333333334,2.8084713541666666
285,4.296263020833333,92.0,rest,0.06666666666666288,91.7,2.939842447916667
286,4.442708333333333,93.2,rest,1.2000000000000028,91.88000000000001,3.0913593749999997
287,4.085703125,94.4,rest,1.2000000000000028,92.17333333333333,3.2700234375
288,3.451848958333333,95.6,rest,1.1999999999999886,92.58000000000001,3.363313802083333
289,3.2077213541666665,96.8,rest,1.2000000000000028,93.1,3.3764895833333335
290,2.922513020833333,98.0,rest,1.2000000000000028,93.73333333333333,3.357930989583333
291,2.007044270833333,99.2,rest,1.2000000000000028,94.48,3.3462200520833334
292,1.6127994791666669,100.4,rest,1.2000000000000028,95.34,3.3472005208333337
293,3.256536458333333,101.6,rest,1.1999999999999886,96.31333333333333,3.3448372395833332
294,3.5103385416666666,102.8,rest,1.2000000000000028,97.4,3.2793476562499997
295,3.2648958333333336,104.0,rest,1.2000000000000028,98.6,3.1762109375
296,3.106236979166667,105.2,rest,1.2000000000000028,99.8,3.0425638020833334
297,2.5226822916666665,106.4,rest,1.2000000000000028,101.0,2.88626171875
298,1.5468359375,107.6,rest,1.1999999999999886,102.2,2.6957604166666664
299,2.4077994791666666,108.8,rest,1.2000000000000028,103.4,2.6157682291666666
300,3.058125,110.0,rest,1.2000000000000028,104.6,2.6293294270833334
301,1.7906510416666668,110.33333333333333,rest,0.3333333333333286,105.71333333333332,2.6076901041666667
302,2.9642838541666667,110.66666666666667,rest,0.3333333333333428,106.74000000000001,2.742838541666667
303,2.7563671875,111.0,rest,0.3333333333333286,107.67999999999999,2.6928216145833335
304,1.8201432291666664,111.33333333333333,rest,0.3333333333333286,108.53333333333333,2.523802083333333
305,7.098736979166667,111.66666666666667,rest,0.3333333333333428,109.3,2.9071861979166664
306,0.0,112.0,active,0.3333333333333286,109.97999999999999,2.5965624999999997
307,41.47975260416667,112.33333333333333,active,0.3333333333333286,110.57333333333334,6.49226953125
308,22.28614583333333,112.66666666666667,active,0.3333333333333428,111.08,8.566200520833334
309,16.893658854166667,113.0,active,0.3333333333333286,111.5,10.014786458333333
310,12.790950520833333,113.33333333333333,active,0.3333333333333286,111.83333333333333,10.988069010416668
311,8.415533854166666,113.66666666666667,active,0.3333333333333428,112.16666666666666,11.650557291666667
312,8.83328125,114.0,active,0.3333333333333286,112.5,12.237457031249999
313,9.237981770833333,114.33333333333333,active,0.3333333333333286,112.83333333333333,12.885618489583333
314,8.159453125,114.66666666666667,active,0.3333333333333428,113.16666666666666,13.519549479166667
315,7.987018229166667,115.0,active,0.3333333333333286,113.5,13.608377604166668
